"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_232665",0.4045,0.156725,136.25525,0.0379,0.53725,0.4270785,0.44725,-11.4195,0.40825,44.215437713,-24.0916211281,24.409883879,1.086792059,33.4481840396,-27.5522430919,-2.2716782097,-3.8124860096,-0.5926970102,0.8216221602,-6.9630429779,-0.592694496,34.328190793,2711.1018853779,1251.2643912554,1344.0918027781,630.7520325238,531.3123091768,528.3228949037,359.920216441,254.1264257039,201.0210406925,200.8863879013,172.8886264745
"User_243729",0.4392,0.22222,116.2172,0.03256,0.4376,0.147018,0.5448,-10.6024,0.3348,43.7838013138,-22.623503501,-21.8505683583,-17.8251362341,15.9860637276,-23.2476591523,4.6086368608,-5.5329239732,-1.7456075017,-2.1053357053,-10.0327320753,-1.3999051298,39.3376208427,2665.1045137535,1787.9553827521,1200.6095040838,651.4452272205,598.9527288526,535.6823144812,464.9820532625,281.5031949749,303.6565674928,219.1082357535,193.8737859059
"User_1163585",0.5746666667,0.1436666667,110.737,0.0323666667,0.2613096667,0.0001438167,0.5493333333,-4.9263333333,0.3196666667,50.6773524518,15.3138880076,-3.4990253391,-14.1396686974,13.8034520164,-21.0608337582,2.8907103071,-6.2961593106,-3.3841714478,-1.6282921423,-10.6854333124,0.242794094,30.7860214571,2472.6970153778,1388.6742321295,1788.9660607047,516.6044758249,640.4225059119,488.2709807347,718.6683502753,236.5680634751,351.8926816221,297.7619686519,255.1697307371
"User_1166842",0.6506666667,0.1617666667,145.2433333333,0.0314666667,0.1344,0.0018238667,0.474,-5.269,0.332,50.855182532,38.9819404687,32.4342547295,-6.750830212,11.4908624552,-22.0072851377,0.3190470707,-1.2995665399,-8.5032639644,-2.5499015573,-7.7434912012,-1.2783572951,28.3860601521,2094.936600006,1268.1792739128,1070.9532883352,440.5244071962,476.5620603962,554.4176290765,351.0926233724,191.4210172403,196.3635996539,220.4644437578,188.0382993118
"User_782366",0.8505,0.382,107.7035,0.0316,0.0611,0.010101,0.588,-4.0815,0.6105,51.7501888344,52.9480195831,-1.6342840033,-10.2841413918,18.7856266745,-21.7111303629,8.381249428,-3.6271765409,-10.6567683757,-5.9898400053,-8.7095420684,5.7180187512,28.8308238794,1889.4417149048,1623.7381661234,1294.7304133949,574.557732718,625.738842409,440.2904792748,452.5396325117,233.9939643355,289.4517476966,245.3641719729,126.9021739164
"User_529273",0.488,0.233,125.497,0.0349,0.0321,0.0293,0.641,-9.604,0.441,46.7625991441,12.2466276748,2.662935806,-20.8291783167,-0.1681811698,-23.331149786,4.4346019971,-0.3352410842,7.8852168331,10.6023651926,-12.9252082739,-14.2345592011,28.3243879919,1980.7837948198,1148.0411023745,600.6399120553,465.8736183857,519.7734498132,429.1875389514,427.5504168261,208.6631854329,240.4767474207,179.1745023251,173.0101018983
"User_312703",0.5273333333,0.142775,122.7973333333,0.0362333333,0.3407416667,0.1815922083,0.4264166667,-8.9841666667,0.268725,45.7428640612,2.0650273868,8.7956724978,-12.5265642265,21.700248703,-27.9403545581,4.1087303971,0.7111214078,-5.3092626042,-1.8074710422,-7.6248962902,0.8126871278,60.44953608,2963.1924406894,1846.6961999286,1010.5900232394,731.2509978908,490.7176383284,580.5086544784,354.4804424229,272.2040261172,213.5789480218,192.1918678753,223.7221448585
"User_608180",0.5474380952,0.2106857143,120.1988571429,0.0475809524,0.4044714286,0.0020948871,0.5436666667,-8.4366666667,0.516952381,46.757269609,17.9142843149,-0.4257773955,-11.0198433454,20.1192979015,-19.336556061,-6.3994817577,-1.977160145,-6.7457473805,-0.9696594182,-9.411609399,1.2238453158,38.4631026009,2243.148285107,1846.0677511658,1586.1475367579,649.0456370495,762.2766445139,511.5468555864,522.2188530169,241.7347438551,283.8174188278,282.4769222891,197.0090589049
"User_1497369",0.528,0.1385,142.616,0.0441,0.293,0.31252945,0.543,-9.9495,0.4735,45.7949715373,-14.2383038052,14.6278484018,-3.9995482496,9.9015817352,-23.6821732116,1.6393022831,-4.8060490107,-5.6265806697,-2.8516534247,-8.8940554033,-5.7441082192,45.190067546,2783.008710905,1430.569904501,1149.983276186,686.6004341909,490.207933194,567.9900993459,450.1189917828,242.1462185211,220.2412661466,189.0645708903,203.4860694494
"User_805024",0.585,0.0833,139.627,0.0268,0.0522,8.49e-05,0.449,-6.762,0.203,48.3447243736,42.5548348519,25.475594533,-9.3889179954,18.1384453303,-27.7649874715,-3.9521070615,-3.9117015945,-11.2722334852,-2.9202414579,-5.8646116173,-0.8249066059,35.9503085739,2506.4358513011,1471.7198774819,672.4188123399,569.6494733784,368.3534892553,620.2484517764,361.5214736805,191.4317065532,204.1989247854,142.9246321534,170.7386750836
"User_715268",0.831,0.134,100.4705,0.0387,0.06455,0.0008308,0.512,-3.235,0.4765,52.7128296543,45.4664586982,-11.5153948172,-13.0036092317,-5.8818754131,-19.8864298562,-13.7015500785,-1.2514796398,-11.6973966088,-2.1150723444,-9.6326732027,-1.9933771181,29.4423755208,1977.1288398653,1122.9739445831,1311.1376279916,499.2471298938,682.4970220009,388.7316092679,375.6485948958,195.3934653391,210.4042184216,237.4516162633,172.7115422905
"User_200639",0.5858333333,0.2018833333,114.0713333333,0.0343666667,0.39375,0.1410165,0.6353333333,-10.2248333333,0.492,43.8325184478,-2.9769558795,-7.2481488407,-3.5284359067,20.7898994136,-22.4709374533,-5.6393721998,-3.8271812222,-7.6021955122,-2.5057683689,-8.4486970607,2.5996450507,51.6109998952,2717.8503075949,1766.0908076864,1363.4456745583,778.6658608535,730.9161537672,567.2884277823,431.2425377584,259.0196332113,267.6286612444,229.9585646696,187.5443380562
"User_285810",0.6631428571,0.1522428571,139.9248571429,0.0336571429,0.2258228571,0.1560172486,0.571,-7.1731428571,0.5621428571,47.8416591495,-5.3308470585,-3.778617407,-4.402076735,20.3755793809,-28.8505049819,-4.3971050397,-3.8641335549,-7.6002522255,-2.2141892174,-6.9841375665,0.136708975,34.410508774,1917.7209504412,1401.0690874984,1204.5536424679,613.2666586319,712.1430519491,453.0812504398,431.9435330234,206.8775938004,251.7461614163,246.7284674759,172.2242573979
"User_620962",0.7245,0.2273333333,129.553,0.0692,0.1694081667,0.081055,0.4611666667,-5.7841666667,0.4188333333,49.4609464273,41.1097528952,13.4514627124,-5.2228155779,11.4402596515,-26.2511019521,-1.2599888219,-0.0295435743,-5.2902279664,0.7858711612,-9.7007489112,-1.9723438276,47.3732722829,2947.9583424416,2039.209466603,2023.0908696887,750.7526402902,729.5296208294,645.4697975624,482.3005104185,293.4698485926,258.9750296384,298.8027327866,223.8658629978
"User_760415",0.735,0.2958333333,140.8448333333,0.0453333333,0.1522566667,0.006602605,0.5216666667,-4.7316666667,0.3939666667,51.0639418816,40.3267487609,19.6525237569,-5.0363213295,21.7392058949,-24.8993498257,0.4686932027,1.1258540595,-8.9003049422,0.6176746611,-9.1107153925,-2.4922234679,37.5034335421,2310.7627398389,1854.0909424871,1548.0025712361,794.6076786525,729.4745833912,557.9865842023,447.3849994622,254.2055276776,240.0202245916,254.6666319783,196.6178437502
"User_644950",0.7521111111,0.2124222222,123.5208888889,0.0475333333,0.0376558889,0.0028108578,0.5232222222,-5.4803333333,0.5468888889,51.0019010885,51.9745587073,13.6045579006,-5.6236155966,12.1807291524,-22.8251883241,2.4596001168,0.2017153033,-5.2963537408,0.9081489772,-9.6568201762,-2.8716425764,25.1668608199,1651.2719408136,1604.5478380896,1318.6499285768,534.4508663992,669.3804258696,473.1460986649,428.7864620869,207.9597622532,240.7939535351,230.8449564171,169.8945926799
