user_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,loudness,valence,mffc1-mean,mffc2-mean,mffc3-mean,mffc4-mean,mffc5-mean,mffc6-mean,mffc7-mean,mffc8-mean,mffc9-mean,mffc10-mean,mffc11-mean,mffc12-mean,mffc1-variance,mffc2-variance,mffc3-variance,mffc4-variance,mffc5-variance,mffc6-variance,mffc7-variance,mffc8-variance,mffc9-variance,mffc10-variance,mffc11-variance,mffc12-variance,relax
User_1274159,0.547875,0.1556375,119.5205,0.1534125,0.3862625,0.16506849999999998,0.68825,-8.561375,0.5545,44.97711386699113,-14.44395015231569,-18.049446802822164,-10.716119255159855,20.715362483569756,-22.45552476914713,-2.659609796140419,-3.244901271327351,-4.5441942818271315,-2.508968016666815,-11.976186764692162,-0.08796972107215542,60.62403834080475,3798.215330286822,2566.819054795667,2811.5871724266012,887.9730515581736,1116.4529489734064,577.2671432173548,583.3417610345513,268.0746228572922,370.27863165612837,395.55449362971683,179.8667595124376,1
User_281041,0.538875,0.1277625,130.153875,0.1401375,0.25315,5.87875e-06,0.73975,-7.343875,0.6683749999999999,45.53481760824281,25.175190618821972,-11.514594346175299,0.3961615219035329,27.84978029838342,-10.262518302423468,-7.418702836237694,0.10399885860967502,-3.4180509812907793,1.0541768497150625,-14.808148086256079,-1.3216718381831956,57.32755442097967,2315.5300753236797,2702.0252061147435,2868.2940446155676,1210.8824763853609,1559.3474022860312,695.472650685324,651.1925610347976,324.6619295989342,362.45020903927673,489.301106412149,237.7882077175944,1
User_509979,0.095,0.149,104.65,0.0361,0.605,0.0,0.685,-11.908,0.276,40.42300177619894,-2.8273712255772647,-16.02877442273535,1.3961847246891652,40.5153108348135,1.9478774422735345,6.37663055062167,-0.6462735346358792,-12.11056838365897,-2.080765541740675,-19.983840142095914,-1.3091527531083482,37.098647115655204,2632.9254369242235,3798.416504566462,4304.598900250514,528.4589663640638,1514.2544749547037,809.7239058063248,713.864461654583,217.2529338471837,423.35620911219127,829.6845591025138,156.78659822929401,1
User_722759,0.6465,0.1629,139.857,0.0857,0.39359999999999995,9.2e-07,0.6194999999999999,-5.8995,0.5609999999999999,48.205895255770386,41.711430266045944,26.119382044345645,2.774565151896434,34.50798383872275,-8.76312675628067,-1.4927265200128617,2.215251394539278,-11.052405475401585,0.12698390862447395,-13.117792933635311,-2.40644754924576,28.954683683383827,3205.660709813971,3022.7458942668254,2424.9724890118423,910.120649800033,1139.8038387667716,792.5140507978524,567.7141578934404,472.66648763470334,402.9707455700942,373.34259676494713,206.4053722078511,1
User_114615,0.682,0.12,98.944,0.514,0.585,2.81e-05,0.439,-8.203,0.558,46.63179204339964,-40.58475045207956,-16.860650994575046,-30.476962025316453,12.329817359855335,-13.545019891500903,-11.859258589511754,-3.112461121157324,3.982994575045208,-10.29923869801085,-15.365508137432188,-4.93117540687161,21.220734701240925,4945.9791909448595,1970.8224280065979,3637.7088644532655,636.2605220481039,887.2812407840239,438.74619994931464,940.9042077308226,216.38495736047776,331.3291219537896,784.0275182793721,168.00142406519117,1
User_227451,0.6882272727272727,0.23214545454545454,106.01822727272726,0.10220000000000001,0.09488981818181817,0.11759077227272727,0.6808636363636363,-6.293181818181818,0.5168409090909091,47.994535577432295,34.26927717586773,-7.743980728262443,1.8854589324867659,20.539825642419842,-19.98868663956013,1.4450908176482082,-0.7487199277590826,-4.875580381388614,0.867259606632225,-14.187828807450142,-2.668802893406959,36.788754367971656,2901.7478811216065,2586.42549349822,2161.6653812261775,880.4497650028436,1199.3665168382277,611.6327135365307,826.5524358415479,275.46468023516815,389.2900984223892,417.64052939966933,219.46935375117963,1
User_755500,0.6929090909090909,0.17214545454545457,103.57318181818182,0.24562727272727275,0.22381636363636365,0.08312636363636364,0.7330909090909091,-6.869909090909091,0.6334545454545455,46.35237718409848,27.34225766419111,-15.480274328811875,1.3685101205080186,24.93495625125913,-15.780860130416551,-11.761373312357252,1.0945632507482626,-6.3625270772500935,2.6423997578672935,-14.82591572493702,0.33710036577900415,26.531852035081553,2644.576024406475,2518.994800028085,2813.323398307507,908.5801431705873,1373.511375391283,673.0014262000828,1019.1982104772916,319.21474607931606,485.5917316621549,478.759812556999,208.3826703166239,1
User_145754,0.42114285714285715,0.15962857142857143,125.99814285714285,0.04655714285714286,0.6056714285714285,2.035714285714286e-06,0.521,-10.095142857142857,0.5758571428571428,44.287986768958824,36.986023045258314,21.178890189895444,-9.244355411030238,39.94527423044646,-13.307619613522192,-7.359726106663084,2.8685560361157907,-4.87073393845513,-1.1627960953706928,-12.028907925261695,1.5301177742050651,37.06765631709781,3573.8275900611297,2681.286906097158,2399.5739497795344,850.1027324403645,884.2531632899769,946.2558761574224,566.9369764193211,325.4399479168189,316.0473730168504,388.35821363048984,275.51567951671825,1
User_33669,0.45608333333333334,0.134275,126.20241666666668,0.06279166666666668,0.4452083333333334,0.028188079166666668,0.57675,-10.277583333333334,0.5249833333333334,43.56496419094976,3.358556085730486,-11.673983828540416,-8.079715829676045,17.15458328233365,-15.726565825170217,-7.162919403608079,-1.8231830243783234,-4.714567721830903,0.4501701335314357,-12.603756584696084,0.043192042204429244,53.30105398789622,3603.840553219989,2167.9347069592222,2374.402499674132,697.1811174296264,1261.9856117283177,616.2551237399803,725.6068807194839,255.21829337447704,366.3786759611947,406.11071988699877,191.29395081671603,1
User_204903,0.6496000000000001,0.21574,117.7009,0.13626,0.191357,0.17432371200000002,0.6611,-8.1974,0.4984,46.65723182208535,17.361599407989925,-15.604706650799324,-8.675941089950856,12.849687639401875,-18.955103831844983,-4.2207207754379805,-2.8846344592241486,-2.716255935862478,-4.154523806867159,-12.509989433784693,-0.1064468949899964,29.91946164493901,3311.2041399987584,2198.344057262732,2193.987853610611,808.6355655445287,1050.6631645304117,602.4059728413948,740.3522348126842,269.73233495561993,344.23166962261627,408.0009423141564,185.07978136552603,1
