"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_481433",0.23986625,0.1585625,91.171625,0.04135,0.634575,0.604625,0.2657875,-19.1215,0.136725,36.7733004069,-51.4825732441,-4.6486695633,-15.1568381659,25.3756716178,-37.72209877,-1.8232575988,2.5365793184,-5.3126500807,1.3868017009,-4.6343785542,3.0075594363,36.0006556569,2567.5273357719,1886.2372622951,937.886116702,749.32032543,428.1552787898,474.3735184234,258.6218544648,292.449112322,162.6676152845,132.6907774147,219.5082672692
"User_555053",0.392,0.375,129.117,0.0359,0.075,0.92,0.175,-13.188,0.0371,40.9789961538,-21.7487721154,53.5774894231,-2.7184298077,8.5709211538,-34.2687269231,15.4813355769,0.7341528846,-12.7993384615,-3.5793817308,-3.9374182692,-7.385075,77.3996575842,1687.9680083128,1756.9726293396,362.3168497237,830.6175768061,104.0430963277,509.8715402232,151.1645104453,251.9183187227,88.7576536241,57.5774562647,161.4374562369
"User_1471230",0.128,0.105,148.499,0.034,0.885,0.352,0.264,-15.443,0.0774,37.0105445898,-107.5647039239,-2.662431629,-19.7588478002,33.6704185493,-30.5283495838,9.8658335315,5.2943816885,-2.2293365042,-4.0966539834,-5.8291545779,-0.9532211653,91.0297404793,3970.0529857015,1511.2462821504,1210.4247803982,841.3049948651,510.1576648229,471.0834176842,417.9187980863,278.4102425331,296.5321273385,194.1361199451,161.3615150272
"User_268240",0.363,0.0954625,119.25375,0.0357875,0.5861125,0.568156375,0.4838,-15.425,0.3219625,38.8136661439,-33.7476157585,-11.2177941292,-13.9738569792,20.1654649302,-25.6871414183,-4.1479601241,-4.9748068905,-4.8433284892,-3.3663406939,-6.6695183032,3.8827351222,60.7909355296,4154.0155421698,2022.3865971528,1172.2440731213,778.1768616967,545.364292642,451.0995871748,470.3597453377,240.1506719786,254.8289725186,185.8329112479,209.2931494693
"User_4395",0.15032,0.12546,116.8447,0.04199,0.8445,0.8949,0.3234,-24.6232,0.15577,31.9875333845,-61.947779399,15.3833393907,-11.4381320484,19.5425086538,-29.890056953,-8.6014872906,-1.6299975604,-12.6643776918,-4.5963679762,-2.9781253229,2.6054842817,40.66108075,2987.236958578,1614.2758587398,747.935904872,683.1541132926,333.6527053111,365.2151807635,304.052858126,255.4450189174,167.9665525399,112.4293884608,170.061143708
"User_1441984",0.2759714286,0.1353785714,100.0505714286,0.0400285714,0.5862021429,0.6440785714,0.2997285714,-16.6712142857,0.139,36.7414591511,-26.6899490956,18.7545051996,-11.6389501692,19.6516751431,-29.026178678,4.0006330999,2.0077079099,-4.3619803755,0.1874592151,-6.6297162285,1.5283446721,84.8124686719,4448.9783711507,2500.7903921768,997.4177271627,1129.3348591093,312.4982340975,608.0167501109,211.1329732619,286.908398289,148.7371811728,117.281833202,250.5749546433
"User_58742",0.2321222222,0.1017333333,115.3323333333,0.0371333333,0.8495555556,0.4539937189,0.4227777778,-16.0504444444,0.1514222222,37.4004897257,-37.751407572,7.7908317821,-13.4182387777,21.5009126654,-21.5271598411,-8.8895257785,-2.0813954187,-6.3930212405,-2.9911760775,-6.4845915249,3.5158782716,68.4527151661,3029.9550514094,1540.4452491805,1311.5663308128,659.5907118533,525.5524878422,475.0295375635,414.4827132139,257.3999538181,207.6713391554,210.3674211529,188.1381731455
"User_652455",0.17975,0.090575,92.32725,0.04215,0.5642,0.8985,0.263925,-20.59775,0.092825,33.4030991327,-45.8642717903,17.2025567055,-7.8964751065,10.1140917526,-30.5673167578,7.338155577,-0.5397239266,-9.0526094731,-2.4180754291,-6.2562388436,-3.631472387,60.3534563036,4070.691162227,3465.4010206605,1224.5438717755,1391.8307130658,447.839310484,828.8256970503,348.5086248276,363.9062794897,186.4824857145,168.2190008661,357.6376969509
"User_1611784",0.06,0.103,136.248,0.0574,0.956,0.848,0.177,-25.377,0.0499,29.2809046942,-102.9472489331,2.2463172119,2.3526458037,34.6391450925,-35.2705462304,-5.5631465149,4.7712261735,-4.884940256,-0.7560896159,-5.2863897582,-8.8656088193,62.586575451,1028.6249658767,1163.672977083,642.2099851977,861.2213249077,294.186613083,463.2239958717,378.0754646026,340.6845186773,121.5651644863,92.2457680644,162.0123604408
"User_727870",0.15424,0.09726,129.5666,0.03676,0.9142,0.54521722,0.3272,-16.3512,0.2656,38.9493592314,-88.162678642,2.6648993761,-10.0078047618,29.1855368239,-22.96213335,-12.0915062492,-0.0886646291,-7.853576148,-4.3639194013,-5.3755675033,2.4671032439,35.3558244037,3451.2938404602,928.3489819853,1834.0444971885,567.4237046443,636.8829677817,473.3587242722,345.5052607713,213.1756398724,179.9050508447,216.3982658954,182.9104396405
"User_487647",0.4211666667,0.1169333333,117.3716666667,0.0453666667,0.6231833333,0.4823783333,0.405,-12.3231666667,0.2184,41.8497219737,-36.3303233553,10.4270281465,-12.1190927362,22.8749429003,-28.530577616,-11.5152346435,-5.2987617981,-5.5027856267,-2.1894549248,-4.1829026301,1.5076505394,93.1290266904,4511.2280219252,2387.7872473688,1292.9721529862,900.9560348369,489.5998618594,485.6411718453,428.9614972491,275.1978524499,258.7320533008,172.2302198661,223.8268453739
"User_107123",0.474,0.2114,106.0136666667,0.0335333333,0.5313333333,0.5711556667,0.3896666667,-10.7226666667,0.143,44.1843168435,-15.5610126479,17.6937936209,-3.3984734339,20.3767578831,-28.979667163,-4.4443124225,-2.5180797445,-6.1301047478,-2.331440283,-4.524243304,5.0084799369,38.206765217,2557.4450650228,1641.0619654683,773.4511811893,507.2460115375,434.2297095458,411.3234549483,276.5884662864,205.8016336479,163.956407995,161.0783882152,199.5232589837
"User_979343",0.263,0.111,86.569,0.0427,0.742,0.931,0.119,-16.615,0.131,38.4663531845,-141.93563689,17.0526691481,-15.4448444996,1.8706848635,-36.003961952,26.9480901572,4.8943275434,-5.2297204301,-6.1061356493,-2.2586153846,7.9600603805,34.4740117551,5763.1632189417,1411.5751167563,515.2727226513,421.1481123004,253.5400417585,682.0179276533,196.1253113562,263.8876400592,129.115940369,90.7839912816,226.7966270088
