user_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,loudness,valence,mffc1-mean,mffc2-mean,mffc3-mean,mffc4-mean,mffc5-mean,mffc6-mean,mffc7-mean,mffc8-mean,mffc9-mean,mffc10-mean,mffc11-mean,mffc12-mean,mffc1-variance,mffc2-variance,mffc3-variance,mffc4-variance,mffc5-variance,mffc6-variance,mffc7-variance,mffc8-variance,mffc9-variance,mffc10-variance,mffc11-variance,mffc12-variance,relax
User_293827,0.6514285714,0.1963285714,123.5302857143,0.0458,0.2333414286,0.0347370571,0.5901428571,-7.2451428571,0.481,48.1468414452,16.0201070209,-11.0948061314,-14.0323310509,13.4972997814,-25.7014849025,0.931799557,-2.4209301784,-9.3193398552,-0.8985840018,-9.0383524519,-0.5784052595,31.6677743889,2114.4804268071,1584.2560567046,1288.1529634162,656.0171516193,635.7152686187,442.6940291371,490.0521460576,257.2225165689,287.6575818233,254.3536042392,176.6645134177,1
User_266078,0.485,0.1575857143,106.5675714286,0.0326428571,0.4418571429,0.1939581,0.6098571429,-11.7182857143,0.4991428571,43.4306096292,2.7834175551,-27.1284074415,-15.7410766698,15.425999328,-23.4126482669,0.1927818402,-1.7041935482,-4.1916378706,0.0876915965,-9.080581619,6.2145054388,37.0780151774,2300.3612180382,1779.3618950799,1510.0439182794,516.4566043993,778.2319276714,562.2825393578,515.399709064,250.0726031624,298.4227379643,270.0323224373,218.9221793429,1
User_1093376,0.716,0.107,121.761,0.0404,0.0347,0,0.335,-7.02,0.303,47.283616568,30.4919230769,-33.0569633136,-27.004095858,9.9150662722,-30.5619431953,-11.0157952663,0.5863088757,-8.0631846154,-0.6305692308,-7.6577420118,-1.0541881657,54.3222487035,3665.2353606825,1719.5782276847,785.2064002242,764.3301377705,406.3421655205,453.8478356417,466.7534770834,334.2336221555,218.8163162739,193.0996142319,205.0978595345,1
User_120898,0.6703333333,0.2078083333,129.032,0.04625,0.2626130167,0.183180685,0.5359166667,-7.7140833333,0.3774166667,47.8171779329,17.7186694397,12.2786872209,-5.8515078806,17.6944443496,-23.8526073509,1.2122900892,-1.3071105596,-4.9692794877,0.5710518875,-8.1710196407,3.6449698065,45.7336489437,2742.5728934787,1470.1880667258,1168.711009353,615.6270854239,642.6601119913,620.1947241374,417.3754704736,269.728837479,267.7553771076,207.9029285487,209.9977201349,1
User_272168,0.6743333333,0.24735,131.0328333333,0.0404,0.139005,0.0003370967,0.4488333333,-7.0123333333,0.5246666667,47.9850968575,23.4620211454,10.0345415943,-8.2387293974,19.3943856494,-22.7875189978,1.2357341294,-0.9265879162,-8.1835643739,-1.3641617975,-8.3523448141,-1.7350414898,55.5266162861,2303.9757086903,1320.846740926,1133.2901930546,619.3709164504,613.2530785993,505.513102066,414.1492989194,260.3200011638,234.2570364424,200.3791582261,198.7822016119,1
User_202204,0.7126666667,0.1706,123.6240833333,0.0439916667,0.1493466667,0.1941426192,0.5473333333,-6.8079166667,0.5228,49.1866134172,27.4093741158,17.1211710146,-6.518964824,12.9292693069,-24.8767613081,0.5175246263,-0.4010947275,-3.4481979065,-0.245082079,-7.2031868743,1.1347939484,35.3401580478,2223.6642935863,1792.8006034029,1099.748245936,678.0619121699,572.1927571863,574.5462279381,375.6162627892,216.345996195,219.5574495337,217.4998357174,177.1666762402,1
User_1035138,0.772,0.126,97.833,0.121,0.0768,0,0.52,-7.462,0.7,49.1983024334,15.9820718424,16.127811124,-5.4845515643,16.9091853998,-21.6405365006,3.2102943221,4.8341622248,-18.282792584,-0.6545561993,-9.5629339513,-6.1142665122,22.1825646544,1701.6662025842,797.9330703784,1280.5858025493,823.7179147893,538.081793836,531.9826965281,592.3796309319,204.3370297864,329.0982618086,243.7723626696,217.7444504417,1
User_1460433,0.683,0.125,108.003,0.0253,0.00382,0.00000179,0.61,-3.879,0.466,52.396956044,46.2666428571,25.7833928571,-2.51475,4.4934203297,-23.4638598901,17.5178928571,4.5749340659,-8.9693021978,-1.0464711538,-9.1601428571,-4.3711607143,28.9317082924,1068.1992239796,1704.3146653035,1248.8088294835,416.0324754379,584.1892660766,742.8919034686,328.1072844386,258.0919498068,229.2152718781,233.7736474129,288.2781307045,1
User_474796,0.6795,0.15695,139.3385,0.0558,0.3625,0.023555,0.398,-7.837,0.4175,48.3434731233,4.5914284157,30.5854193768,-7.5475472914,20.1560112958,-25.8961782579,11.466154746,4.8953809748,-10.3858238676,-2.6973257205,-5.3435967973,3.9699391238,36.0252201014,1361.7822372507,1267.7498980764,886.153561675,521.2558514022,326.9053553944,487.5975267035,263.4442889796,278.0133606345,177.9195602004,148.8642135311,250.4457783734,1
User_512781,0.600375,0.1357625,110.797625,0.03825,0.28397625,0.115935975,0.547375,-8.648625,0.2983125,46.245514071,10.3421608433,-2.785359265,-13.3019239095,19.4392178089,-28.6090383534,-2.1011851063,-3.6117937464,-7.4543617232,0.0582184256,-9.1252115576,-3.8737289879,51.6184329218,2448.2014436466,1378.4879243738,1081.92328383,795.4281367874,517.8370243009,559.732516148,407.2819766276,292.4377403453,230.312444879,204.9310979431,191.4711988674,1
