"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_543550",0.381,0.116,135.979,0.0294,0.458,0,0.667,-7.494,0.199,44.9455583685,23.0979676512,18.0115555556,-7.5106582278,21.9697468354,-11.3178762307,-6.7694697609,0.1019395218,-10.091371308,-0.7539817159,-10.7350815752,-0.6737313643,72.2212739286,3627.6466483553,1979.8337915994,2829.5527338168,845.1227374936,976.523740872,740.1153369818,545.0323102541,325.6437582929,335.7235764152,425.4160753905,283.524690746
"User_635810",0.5578888889,0.1393888889,130.7617777778,0.0547888889,0.2284666667,0.2691433333,0.598,-10.115,0.4189777778,44.1696745744,2.6696778105,-20.4821075852,-8.4439205208,19.6970486324,-27.8802547839,0.9284182201,-6.8753629491,-1.0815761372,0.1892949995,-9.4422880478,1.0656991822,50.0318519695,3108.2237702364,2267.5301149041,1475.695583991,818.5339316661,910.3465956367,593.2058128185,635.2128017105,331.1663545831,389.5719093925,258.4812516989,210.418042339
"User_1099659",0.6212857143,0.1813428571,107.0805714286,0.1100857143,0.3787571429,0.6648611571,0.608,-9.703,0.3965714286,44.3643737282,-25.4401288949,-12.0742798795,-0.5537405578,19.2939631529,-25.0767209901,-2.0852056197,-5.6438352858,-2.5657552567,-2.5886463715,-9.7997074226,-0.842955468,31.6510231637,2773.4103395768,2467.6069325525,2013.0136948232,639.7546337458,1160.9722934597,512.9159005632,580.7128101922,257.63178189,363.9047887433,372.5348503385,156.2379834192
"User_450902",0.713,0.257,140.004,0.0403,0.309,0.263,0.673,-6.154,0.204,49.0233233405,76.4286381156,31.8649143469,2.5523233405,30.4662855103,-18.7822883655,-13.8403583155,-1.2927872948,-11.7198950749,3.461633833,-11.3141663098,4.6655110635,22.8813968889,1961.1743581268,5925.3773484427,2243.5792536647,1233.1465873884,839.6026916254,493.1015150501,293.4221855547,221.3645319354,164.0348099108,291.0320616373,157.3585944201
"User_800143",0.2813333333,0.1094666667,139.3613333333,0.0393333333,0.801,0.0761056667,0.5533333333,-11.485,0.2913333333,41.7021776852,-31.6094479272,10.5244595283,-4.612652725,43.0058300772,-12.6692439698,-1.9945075153,-2.1404477269,-17.5706690352,-5.3185311777,-11.704333996,1.5134616752,54.6253163263,3144.3272616548,2480.1341562643,2596.157669329,990.3246985654,942.2563889392,531.2886789975,679.4708501328,402.3062498406,370.4633508548,406.8722005059,206.6981638424
"User_141894",0.3144166667,0.1178833333,118.8076666667,0.0356,0.646555,0.0019009733,0.5315,-11.1101666667,0.3315,41.077056129,3.636536355,-3.6473215888,-11.9172791245,33.5822278855,-16.1904004665,-10.2500888014,-1.3642729389,-6.9231344647,-2.0263051982,-11.2123929184,0.1123515263,72.5623942655,4763.4252831784,2505.1094272183,2501.1505898257,1204.0357961267,876.7544830229,664.1808179112,726.9876982759,308.9593684694,358.483858535,401.6528445821,235.2918191427
"User_1261056",0.203,0.0877,111.041,0.0302,0.792,0.0312,0.542,-10.248,0.276,44.2082907609,-59.4438125,-10.4586236413,-19.638544837,13.9002214674,-20.9881521739,1.7163288043,2.2457853261,-1.0155108696,-3.1362839674,-8.3464470109,3.067736413,47.7236324487,3368.2308012138,2582.6902238269,1858.7952182647,1095.4715999795,618.6202405646,905.7766071516,414.4022369008,519.7626824788,287.8639678444,282.7769039101,213.6125477481
"User_344676",0.309,0.0777,107.346,0.0291,0.0157,0.807,0.714,-10.796,0.0671,39.1681677803,-26.3076451373,-68.2185463994,-13.971986637,13.2945790646,-34.0060601336,16.2794060876,-5.3833882702,-6.215091314,-6.169606533,-12.283403118,1.5913340757,118.1622162111,8156.979680342,5174.3958461054,2655.6234440548,1463.5830596793,1575.9654320952,457.1097420928,1110.0327368959,410.6698978408,574.5804272998,316.4714133775,215.0920780473
"User_393663",0.468,0.1176666667,124.0986666667,0.0432333333,0.4490666667,0.097067,0.526,-10.5856666667,0.2963333333,42.533063753,-14.20539319,-8.179266914,-5.3602808808,25.7903927498,-24.6839713675,-12.9725132781,-3.9434834415,-10.7526657611,-4.8522688098,-7.9041881049,0.2755558614,61.3676863273,5326.3828368823,2745.6462142482,2052.209514218,1209.3448379323,880.1903301665,660.2740069647,732.0474849783,433.5867107429,384.3546499546,326.6288744903,224.0164749692
"User_1491412",0.2976666667,0.1113333333,120.9806666667,0.0358,0.7456666667,7.16666666666667e-05,0.621,-7.8593333333,0.185,44.5021373257,-8.511572791,-23.8102786671,-30.7401749473,27.9129258331,-12.0101746129,-10.8028909543,-1.4366058518,-1.9239190406,-3.1419807375,-14.3037700864,-1.5938661826,71.2917136921,4715.7094507593,2748.8474304962,2765.4787144798,716.5471574046,877.0719771429,769.3706963923,671.8537745301,301.157114725,349.8177693914,482.7493288667,219.9954516821
