"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_201945",0.598625,0.133825,119.207375,0.0930125,0.229585,0.5286260925,0.668875,-10.641125,0.627625,43.2775989809,7.3097542114,-28.9845033231,4.7767559514,8.9048483899,-20.8524750077,-2.8341926309,-5.0773519027,-6.4458706184,0.1226061924,-10.1593386003,2.5446916333,30.4048854534,2727.4715150627,1910.0297532808,1950.7819979624,654.0997985117,1293.0927288307,496.2831333965,673.2963030297,246.807293612,397.9927136784,356.7054151195,184.2047175229
"User_443128",0.788,0.153,97.012,0.363,0.195,0.202,0.595,-10.128,0.414,46.4911574376,32.9439685125,40.8492084691,2.3428892508,19.7534918567,-22.6162128122,-3.0867633008,-0.1325005429,-6.496771987,-0.0944733985,-11.5141281216,0.5251183496,12.3409677393,2530.9466888805,2786.5534546174,1516.4100829508,904.7742060763,544.0001093873,754.1083620135,336.016319722,255.2907263719,216.9806503604,390.7872242357,217.531061274
"User_1359666",0.569,0.0731,159.824,0.0861,0.023,0,0.706,-7.044,0.71,44.9250620945,42.7745458758,-18.5615208526,5.2812520853,29.3683568119,-24.5390352178,-2.6398934198,4.8080583874,-9.9290435589,-0.4548489342,-14.8554179796,-3.7193058387,74.2987642438,2910.6440383056,4074.8478502572,3116.803274454,874.9708359904,1707.5357743587,1078.9712728949,736.530513389,265.0066727077,405.0748873529,488.1133590023,204.3285263498
"User_286600",0.551,0.0827,131.922,0.0396,0.151,0,0.851,-5.177,0.807,48.139749658,87.0320889193,-23.6267387141,-3.2359015048,17.5033064295,2.3654883721,-12.7981162791,3.4384870041,-3.9564076607,7.2505157319,-16.3489069767,0.1769603283,49.6916098208,1497.9779285743,2109.4772683084,3103.7102769437,566.3893634402,1768.1984337708,784.8927186536,441.2134043598,238.016147124,311.3301855816,466.0541245311,185.2861726601
"User_1316099",0.208,0.143,120.409,0.0527,0.866,0.00016,0.773,-15.758,0.572,39.3246615646,-15.6873367347,-53.8326003401,-15.0128979592,12.2249353741,-10.5121054422,-26.8945918367,-12.5076513605,-3.335712585,6.7033452381,-13.7555459184,7.5149914966,23.0406020437,1823.4393785985,1030.5007674158,2480.4263432025,583.8652693723,1321.2534115459,414.4383331244,957.5952809805,313.4967292273,560.3070746523,483.7686505107,125.0619789556
"User_521447",0.5388,0.1695,118.4362,0.06134,0.32098,7.46e-06,0.6428,-7.1684,0.3978,47.2297177109,23.9135147981,-9.6947988395,-15.1785397982,28.1403456479,-18.7383920874,-2.6339177019,-3.0974629934,-7.9217510844,0.5307265834,-13.4671392056,-3.0346765849,45.6813257075,2540.2579756421,2237.6479916356,1988.5712540952,787.6882206777,856.6831525215,640.935845016,671.1907092453,264.535313752,348.7031179217,345.1089285187,188.1943907933
"User_346733",0.839,0.19,128.91,0.0655,0.0286,0,0.617,-2.849,0.741,53.4371259045,82.4752648336,19.9013791606,-4.5951562952,31.3068900145,-23.7445918958,7.8012272069,3.7187843705,-3.7195716353,3.4170955137,-12.4883039074,-2.52629233,34.018202458,1809.5817002153,2625.6102051053,1494.4496976248,868.625617469,714.7984897376,854.8627136831,511.2030252302,353.9767997293,252.9404966054,349.3487124061,270.2525698217
"User_234911",0.4665714286,0.1059857143,134.4421428571,0.0559857143,0.3430571429,0.0011463714,0.6385714286,-8.9028571429,0.4504285714,44.4064624587,-5.4172866837,-23.6215649145,-11.2747634668,14.7979822664,-19.9331635385,-3.2827001088,-4.3586260764,-4.9088779987,0.1547235324,-12.8613153196,-2.848349483,50.7437568751,3264.107564726,2351.3542260898,2508.6896591774,796.7832517235,1112.8361901824,678.2445986752,683.4294776426,283.4444607172,363.4036590469,372.3803071855,221.5346117196
"User_175278",0.6123333333,0.1313166667,128.9985,0.0453166667,0.2501833333,0.07651983,0.711,-10.2233333333,0.7893333333,44.9109845997,25.6061406244,0.8780479613,7.2093415464,16.6310084932,-16.0303149311,3.5627147909,-0.1753645917,-8.1591498467,4.2345639261,-10.7957835865,-2.6508428984,28.9304123393,1808.3239692957,2046.1735852558,1719.9901727281,712.2352165312,961.2428496506,619.819501544,554.389772197,275.788987017,332.9309118217,341.249505269,216.8734424037
"User_506628",0.594,0.21545,106.59425,0.138025,0.325747,0.22865,0.67875,-10.631,0.551,43.2547302131,-13.1011389077,-39.0632190589,-10.549698126,15.6833699184,-24.7813614194,-8.3856824862,-2.5716859712,2.7770962863,0.6448197645,-12.4752004336,0.6547454844,32.9005395072,4121.9739816939,2082.7129994955,1969.6094593205,833.9080482986,1199.9841660189,591.1937685359,738.5494151078,295.3481329291,375.9853895575,424.852357838,164.6212760334
"User_152179",0.562,0.1877333333,148.3746666667,0.304,0.3300333333,0,0.5863333333,-11.0676666667,0.589,43.9867307796,32.0970417414,-9.4235924067,-3.0598546525,30.6734607961,-14.7808398478,-5.0199089554,2.7703695775,-8.6976746479,1.7988652816,-15.8301250693,-1.8384344063,25.7027195781,3657.0773647831,2321.7902158527,2625.1898934391,1177.5147800785,1117.5007988447,886.8621854477,904.7287424619,323.132804596,442.7500523934,449.562714809,243.5920199126
"User_1435143",0.508,0.106,133.966,0.0558,0.32,0.102,0.773,-8.583,0.496,46.2447959184,-36.1009375,-26.8586415816,-10.3020408163,3.8813673469,-16.4014030612,6.9169655612,3.0649923469,-5.8217461735,0.7670204082,-9.4434515306,-3.2935841837,28.8065809442,3007.7277916806,1887.8910598165,1914.6562698374,1042.3227827487,1470.2408803789,604.0148788992,884.2158245772,339.4640068052,445.672637997,480.0883525902,181.7222725293
"User_984275",0.635625,0.1922875,106.3169375,0.1087625,0.20770625,0.1497276181,0.7111875,-7.8286875,0.549625,45.7735242874,24.9863636488,-12.9542183417,5.5184026293,16.9757595382,-17.3606158667,-0.0955965235,-1.1384544762,-7.063763948,2.2599222514,-13.248346482,1.1657690532,36.763165551,2412.3703081893,2640.6468809433,2262.827163223,769.2388983034,1185.5295011056,682.7889693829,665.772490543,327.4873952508,382.7939848619,423.9501421009,219.7110941869
"User_642541",0.6429333333,0.1815233333,110.2476666667,0.13848,0.241341,0.0698774457,0.6526333333,-7.0926666667,0.5591133333,46.8422271039,21.1119345822,-19.3389779876,-5.9156573432,22.4682267699,-20.3382860846,-4.1455498259,-2.2633017177,-4.9301562422,1.3280590664,-14.1322178017,-0.6823855684,36.1615311649,2880.8406293488,2349.9834957667,2337.544583791,937.6484247065,1148.5751611878,690.2096703616,770.0071456364,318.8499142071,394.9153916062,403.6185664006,213.4355852832
"User_1435162",0.682,0.0322,106.771,0.0451,0.0452,1.2e-06,0.842,-7.383,0.886,46.6100366972,87.9788724771,1.2351743119,24.448153211,12.6348256881,-16.7253954128,-8.6864431193,-2.3992018349,-11.334159633,6.0873862385,-15.8674880734,-1.761233945,45.7266918591,2708.7905076633,3214.4065822983,2647.7429217975,1382.9892057492,1386.4452480446,878.213570989,634.9914164367,322.8747630305,375.8490974714,624.745083903,317.7062224842
"User_29799",0.298,0.0874,134.216,0.0551,0.92,0,0.697,-7.635,0.509,45.8056431818,-17.0821931818,18.1140068182,1.3063363636,54.4392886364,9.9302886364,-28.92175,-7.2816318182,-16.0977409091,-3.0073727273,-17.1078159091,-2.4879477273,34.004213615,2985.9408986437,2175.8164551093,3761.063689021,697.5277273903,1388.5456278186,638.6854855,1095.9671308528,205.2042444657,525.5609755965,686.390928966,200.5996084369
"User_104966",0.61375,0.118675,97.40225,0.05315,0.2322125,0.00010481,0.592625,-6.8775,0.605625,47.7472138946,27.2206031226,-10.3950521629,-5.8536605571,16.5091658486,-16.4205795542,-4.496437337,-2.871464293,-7.3338028101,-2.1372006328,-11.3992200949,-0.8739356642,43.4051612104,2967.3488594102,1893.7124963315,2390.4059176011,800.5871805943,1162.2244604017,605.0560551617,613.0393511436,279.0366614698,339.6069648732,410.7621533975,213.4256313487
"User_509323",0.654,0.1944777778,122.1226666667,0.0604333333,0.3714177778,0.0062003689,0.6644444444,-6.6441111111,0.5141222222,47.179975337,15.7835268786,-10.4778825097,-4.4953502756,26.5978222432,-19.6646391377,-5.8490173978,-2.6056363986,-3.6531959617,2.4864532905,-11.2265495422,0.6303705696,43.6991740925,3014.4396536842,1862.6277799391,2261.3745084159,892.3209113293,1075.4406588223,629.8801465779,673.1794266079,268.126956653,380.2908148776,360.9502441226,227.2495428726
"User_440292",0.6009677419,0.1457612903,123.4544516129,0.0879483871,0.1064067742,0.0199153468,0.725483871,-7.4130967742,0.6793870968,46.8234386258,29.1303201216,-14.0892983896,4.9240502566,14.2071381601,-13.0169790141,-1.9565674304,0.8773353041,-7.7458796732,2.7741902096,-15.9318520791,-3.8929818896,34.4743803649,2422.1521300939,2470.4880031131,2824.5194603372,944.3680669347,1564.2430626221,707.2991619071,672.1813732797,317.6588657866,388.0347159475,485.4411752619,232.4870626087
"User_432466",0.8085,0.13095,95.639,0.22575,0.0354625,1.11875e-05,0.6635,-5.0125,0.618,49.3027428999,46.5282387606,0.0257587363,-1.2700150297,9.4037108467,-15.337429403,0.6891915867,1.3487328318,-7.0140315363,0.445467157,-13.6758395104,-1.788963226,28.4373400409,1987.5660772752,1685.0269590221,2000.9778585709,728.5184579461,1037.7955068597,626.6279483715,748.8782830479,302.6774353637,376.8014970668,418.3169418909,199.2859319631
"User_12379",0.6448,0.2118,132.1314,0.1396,0.35716,0.003990348,0.649,-8.3498,0.7394,46.4738933375,11.5697892927,-6.5102202069,-7.6511522599,16.4200090857,-19.2482041725,-8.9603574564,-3.0067556122,-5.3334373302,1.1888105221,-9.7698377255,-1.1832708774,41.3446008598,2017.8410644821,1600.7246446889,1863.2022290325,596.8882667303,827.1593936916,475.5157756204,669.6643203947,273.7147893809,342.6853761402,295.9637856599,206.4318467704
"User_298730",0.619625,0.09395,121.993625,0.0903,0.492175,0.168359925,0.667,-7.765,0.5405,46.4713481322,9.0082714874,-10.9807057787,3.5654348746,26.0622762471,-18.16746329,-7.7695315909,-1.2182471557,-5.9411752383,4.1734471176,-12.5075278213,5.2828040588,38.4406130965,3133.4527379001,1877.7676024797,2677.7738681148,692.9442696084,1341.7543633055,615.5094012879,795.0261454073,258.1624151539,464.1779753326,478.6495635448,181.8187124432
"User_1287827",0.6958571429,0.1653,106.1961428571,0.1242428571,0.1903471143,0.1221871429,0.6994285714,-5.3841428571,0.5347142857,48.7028476918,60.5552393519,-27.4536475064,-6.4249807718,33.433756527,-18.5078231644,-4.0155298572,1.2964722638,-5.5496690512,4.5559623848,-18.6436487517,1.1786024487,31.2942896808,3118.8212628801,2472.6888926018,2466.9824694435,825.2385046364,1284.8307985924,609.3391996066,729.5569739143,320.5387405509,400.995547903,523.8843403869,203.2333453247
"User_1019961",0.878,0.518,182.126,0.314,0.613,1.61e-05,0.698,-0.307,0.821,51.7577662801,59.2094808207,21.4261373773,14.5581088314,52.2685816236,-11.7437912578,-17.038338091,-12.2217983943,-8.1869901873,-6.9605744871,-13.1141525424,5.9036440678,35.165986806,2584.7063261731,1728.5642629186,2169.0197207132,854.7725329953,1383.5982550064,518.7260309936,1000.2518107272,293.427078799,570.539515909,491.6943281597,281.6767729527
"User_735275",0.425,0.114,102.631,0.0947,0.183,0.494,0.701,-10.43,0.396,42.4250194932,21.3112270955,-20.3258849903,4.8466569201,8.7748294347,-18.4009658869,5.1883001949,1.7918635478,-3.1919473684,-0.4085224172,-18.5932563353,1.4495643275,68.5876238982,5847.858630802,3545.3324641819,2828.7784363583,546.9956491055,1401.1918555315,426.9651336678,548.0261918448,333.6328210743,267.921173198,483.8498715333,190.4657764978
"User_15185",0.6435,0.0930125,113.336125,0.046825,0.385025,0.1154985,0.67025,-9.47675,0.794125,45.7264914077,45.5611672841,11.9579827763,4.9344595364,26.5253709458,-13.8839837109,-2.4717657809,1.7384367832,-1.4316834747,2.130273494,-12.2653810848,-2.6273187316,43.2397680202,2677.5345393906,1878.1041377702,1903.299692082,760.9893800369,908.632814439,612.2050303031,454.7586968423,247.9727204089,292.1351202055,327.0891152071,220.6376418529
"User_818753",0.3735,0.11765,128.86625,0.0555,0.682,0.000155725,0.6485,-8.75725,0.57975,44.9530008884,0.9719564008,-25.4097908758,-13.7821274421,22.118961618,-10.5661521061,-17.0291117988,-4.2877052012,-3.5248243692,0.4946654598,-9.9861085008,3.8531494936,45.3944550689,2822.076603035,2172.9445254954,2624.8957957963,759.3602982022,1290.251187154,782.0248354852,741.4568516282,338.9675262482,371.3882682239,488.2845158319,236.9892552504
"User_590158",0.763,0.297,102.6628,0.25518,0.13498,0.120800244,0.6034,-6.046,0.5214,48.6473959755,21.1558449216,-13.185038901,-10.4539453859,16.5127597009,-16.0135009203,-2.0202759198,2.4750599402,-6.8047482977,0.0285054802,-13.7832042305,0.2762564692,53.8855153521,2750.4412226552,2113.6445475787,1919.5142105131,843.7633794295,972.3464754398,631.787670927,747.6415606135,264.5769304581,390.1384821699,362.9542771723,214.9905491
"User_246149",0.6545,0.1705,92.086,0.2237,0.221175,8.35e-07,0.70275,-6.5265,0.668,47.6620693358,31.9299885449,-27.923262556,-13.8313102843,19.1420187569,-10.3356605174,-13.9556499502,-5.5289848509,0.9326510473,-1.0696560702,-18.2852952168,-1.1658285318,39.7020900789,3236.501165644,2071.411446039,2421.6238462524,883.632198079,1093.0146175789,727.8758170859,1210.3657099724,301.0131165351,516.9904706422,502.7649207435,230.4739536656
"User_269925",0.5359,0.1592545455,99.7143636364,0.1187454545,0.3072227273,0.0674161991,0.6714545455,-8.4804545455,0.462,44.9906503911,12.8084631392,-14.8164871181,-5.6685803367,15.0086027209,-15.9587950645,-9.3826489098,-2.6603288783,-5.5489004672,1.3451225408,-12.0270553726,-0.4065007068,54.5620751297,3067.8416782102,1667.3247607135,2177.4758166685,738.3524968394,1123.2429093379,559.2212898332,816.0228236341,283.2045241829,430.2953305567,340.1703028293,191.3395662356
"User_222146",0.7035,0.1725,84.45,0.0429,0.175,0.411,0.6615,-6.863,0.629,47.3374533942,17.1237746889,-15.6304219565,-5.1387344929,14.9850377718,-21.2444138806,-5.602913594,-1.6999959446,-0.1373749112,-0.9389123789,-9.674482511,0.0551960721,47.3956681136,2488.6299037537,1959.2948305811,2773.2865963702,875.3253283609,1207.4802737779,731.4419514633,621.1145916666,244.9642892469,344.98731988,449.2014989335,187.1569690917
"User_621024",0.7746666667,0.2706666667,116.905,0.2387333333,0.08605,0.3203333333,0.586,-7.036,0.7086666667,47.4240146326,26.3579197314,12.8667351869,5.8131827279,24.88329501,-24.1599807009,4.3237377118,1.9116630701,-7.8231517199,-2.3118797861,-12.6514172978,-4.1599621918,25.8777869578,2821.097023944,1913.9026855584,2075.5258163439,860.6985709765,984.917890289,783.3953360125,687.7205374904,336.3443574898,375.1062534403,344.5232416655,222.6089105762
"User_922113",0.461,0.197,84.871,0.0785,0.5065,0.03195,0.6225,-8.2045,0.3195,43.9586440669,12.3815842902,-27.8903188281,-10.9454105748,13.5315063368,-17.6829015625,-13.8327974881,-2.6511662947,-0.5057471195,1.9228010594,-13.9311771767,4.6086302055,33.8257906195,3546.3955159168,1639.0024169955,2829.042051125,750.676490125,1248.528756546,438.1297193394,683.7768561887,349.3641857294,335.4769601871,446.2836988981,213.5837998623
"User_239850",0.677625,0.2192375,111.137375,0.17636875,0.12375625,0.0865075775,0.7286875,-7.8351875,0.6075625,46.2470054235,33.1633949723,-27.8288155416,-4.9074263913,13.1906725259,-15.2403551003,-9.2301520101,0.3299851477,-5.0452846359,0.549987181,-14.8769805986,-1.4068350981,34.6151632873,2791.5941299573,2173.7115273557,2382.3430717951,788.6567438197,1224.583628373,589.0791985046,810.2075078269,269.9907149009,444.7233651819,459.6626701518,203.3927193264
"User_1326705",0.75225,0.219,97.98825,0.148125,0.1500025,5.45e-06,0.70575,-7.156,0.7475,48.7344143185,52.6286508543,-12.323356851,-8.0115050851,11.1003082579,-18.7362778889,-0.0012592871,6.9346176696,-10.2929599448,5.7543873594,-14.1829209398,0.3110264763,14.5428949908,2169.6283056747,1723.8371309357,1879.4720520855,732.4112015734,794.1396233829,628.1504661923,765.6242070701,271.4881634324,383.3951612494,370.4288009935,214.9302425306
"User_57001",0.5854,0.1463266667,115.3181333333,0.1118933333,0.2003506667,0.02435981,0.7875333333,-9.097,0.8224666667,45.1714327519,43.643419418,-12.8110072132,10.9419538746,20.3433084127,-10.3930345761,-7.5141328268,1.1903343984,-7.2165248616,4.7080887913,-16.4178129656,-1.6417222683,34.495558925,1920.6718597929,2429.1929900443,2848.5459400757,920.5365257873,1566.4445489788,679.9826940234,587.1665607011,299.0110092091,374.4939800644,507.1721450141,224.7209329326
"User_411435",0.665,0.21962,89.6708,0.1985,0.153758,4.9e-06,0.7366,-8.2978,0.7524,46.7514339024,42.6706275921,-1.6182557343,-1.2708994736,19.4610761062,-12.4801765604,-2.5051751051,1.3250514976,-12.5411863801,2.9415936754,-16.1682720135,-3.4552257021,20.4216406492,2192.7919242624,1997.5696564657,2560.9748458081,858.3490151094,965.7982048682,737.3946931442,899.074182365,265.7971466269,447.7712502988,403.0991036062,217.4165236216
"User_135237",0.6958333333,0.1507833333,129.0155,0.10575,0.1575441667,0.08613125,0.5654166667,-6.6315833333,0.5915833333,48.0875237674,48.6801800727,6.0409440251,-0.1668649155,17.8198584486,-14.8799805895,-4.7135989788,1.4844000546,-6.6265818815,-0.4519359351,-11.6070518597,-0.3098790287,42.1466182208,2151.0236139248,2160.3819527472,2007.0986553781,829.9863732967,1122.5668879999,611.3789855949,599.8305420494,285.6571480315,345.3538986406,398.4901790096,209.1865440049
"User_889853",0.7133333333,0.2719,102.6556666667,0.2,0.2073666667,7.43333333333333e-06,0.8596666667,-5.3293333333,0.751,48.0221464065,46.6651584104,-7.9395894458,10.699682754,18.7771285111,-2.7959668621,-8.6379044323,-1.2753598294,-2.2073033727,6.2962412862,-19.4838905392,-0.8281760389,50.9723273462,1840.2283456312,2625.3886346542,2985.820406928,1193.7102388474,1562.0776245762,715.8929616666,568.7245294206,376.5765177196,392.2058426188,529.7025699848,218.7847481174
"User_854253",0.81,0.177,97.726,0.284,0.0782,0.00119,0.671,-8.3,0.517,47.1921636073,2.9171987231,-29.9509856345,-14.6530526736,0.4635682362,-15.7693663208,6.2602649641,1.5101875499,-0.0597589785,-1.1770550678,-17.2943144453,1.5234293695,15.0463470986,2367.267098145,1454.8658758049,1742.651547363,775.855097803,1187.1066281189,514.8440108051,847.1048575487,399.9850464578,366.9377317581,515.1644984953,254.7013277963
"User_567356",0.134,0.176,79.485,0.0384,0.995,0.0172,0.453,-9.307,0.202,42.3512777778,-70.28840681,71.893437276,7.3254462366,43.0638189964,6.4126827957,-26.0832903226,2.8140483871,-15.3914265233,-10.0298620072,-7.0239946237,1.5439336918,61.9365955547,8589.0273052328,2460.9133851585,5139.0930441542,718.283210583,1375.5609589064,940.4067575996,879.8673825488,261.7915015879,490.6685967834,925.5126000879,302.7199014588
"User_817357",0.5614285714,0.1624571429,118.7352857143,0.0489428571,0.3348285714,0.0814498043,0.67,-7.596,0.5636142857,46.2101813103,-0.3694126597,-25.0139947091,-11.2048993648,16.7442912672,-17.6394506551,-3.8021699643,-4.2620297385,-2.1160911635,0.5905959064,-12.505485384,-0.5783354896,47.6478909474,3120.2956950279,2063.5202390035,2969.0558435456,596.7087212233,1261.6317176516,567.491515029,570.178560932,284.7770096223,333.0370150948,413.6130844699,180.0947707448
"User_910700",0.305,0.0859,91.253,0.0335,0.586,0,0.699,-14.001,0.923,40.1192788732,-2.5596183099,-29.0070732394,-15.5668169014,32.9144197183,-16.2498366197,-0.6929126761,-5.4603408451,-12.951956338,-2.1651253521,-12.0194056338,6.2663774648,60.5892386612,2024.7154544592,2632.7039544347,2034.5518547224,693.0675168363,1395.4355503033,832.8240051433,616.567228555,419.4954498585,381.9903293764,343.0420911667,322.694994839
"User_1437173",0.6216666667,0.0757666667,116.2023333333,0.0617333333,0.1066866667,0.0006862133,0.7443333333,-5.5286666667,0.691,47.6489716114,15.3556670919,-24.8618558079,8.3259364144,19.5763007972,-17.1278057568,-7.2467638456,-6.7336156252,-8.3261250511,0.8070736864,-14.1688235223,-4.8835536026,43.2057096829,2945.6124238572,3092.71938075,2995.3818779614,1098.2213309567,1842.1702954413,664.0120482327,1234.0271045263,304.3164621855,395.9448906073,569.1695579139,211.0589783486
"User_488795",0.6265,0.0584,139.0025,0.0629,0.12845,1.9945e-05,0.7115,-8.48,0.7885,44.761836075,59.5015375386,9.4987387294,16.8820063696,21.9325187543,-10.814193195,-2.7724246178,3.5713477173,-12.7882560526,1.9586152923,-10.12814083,-1.5829548428,46.3492883437,1949.4236208903,2250.4893062808,2542.6770835302,814.416628179,1355.0779268033,706.7312610357,519.1744408914,289.4778228325,357.498537377,490.8207513107,222.8942678597
"User_350986",0.538,0.0917,167.935,0.117,0.191,0,0.624,-6.907,0.593,48.3942352352,47.3225065065,-16.6774424424,-11.9762622623,32.3662292292,-17.4194274274,-2.4631491491,-2.7748898899,-11.1114714715,0.3232762763,-16.3230700701,2.7196116116,18.3090514827,1666.5890650658,1730.6245548201,2755.2684653159,590.9559407961,915.9727686999,656.0609980028,547.5531277233,330.8311384799,291.542528629,452.4650435241,269.1200466706
"User_1093870",0.62,0.134,179.817,0.212,0.0175,0,0.711,-10.174,0.805,44.8726169355,45.7408991935,-52.7249566532,-13.9821854839,8.1961854839,-8.7654707661,-10.7332923387,1.7273125,-3.7462721774,1.6395685484,-20.8652237903,0.3853931452,20.1445531205,2191.3932919818,2911.5206608246,2700.6758225851,1067.4884277476,1385.3811720173,690.1764182394,1012.2369494764,407.5193699137,552.556492631,545.3793359721,281.6002133407
"User_54236",0.4543333333,0.1158666667,104.9373333333,0.0634666667,0.56,0.0008040467,0.6373333333,-8.581,0.531,45.1252525144,-5.7582306484,5.0873187808,-10.6860771103,30.4202030908,-10.871875415,-10.1869558027,-2.2620882745,-7.4238469153,-2.4000886303,-9.9022018573,2.3712992496,52.1040245695,2483.3137748022,2180.7448512328,2087.2721886432,874.687907436,960.2318260719,910.9486097107,595.2917810607,375.12001332,307.7303832148,376.3946584921,250.8915925543
"User_478684",0.616125,0.173275,132.457,0.05965,0.24475,0.245505,0.750625,-7.0425,0.653375,46.6354132185,-2.8531951538,-25.057518639,4.9324370044,16.0848573048,-15.2502197799,-6.6246143636,-8.6660764842,-6.278824823,-1.2612869968,-15.2660709264,-2.2959159621,38.4039946844,3899.550345035,1917.8829835858,2287.7221675192,672.219802712,1450.8622949787,474.1023986374,748.3833331319,272.7916772016,427.6707084641,426.0270861394,189.0301220231
"User_1355002",0.637,0.374,105.205,0.0286,0.015,0,0.619,-7.369,0.936,48.7135406644,81.4984971363,-8.1259461627,-12.5700595647,12.2507067583,-13.6273619702,-4.363139748,3.0102600229,-5.5905933562,1.8978442153,-13.1422359679,-6.9976071019,25.3088670904,1578.0706305439,2062.2232182689,1785.6313816249,823.7617695836,830.5694638184,572.3138017763,599.862459266,311.0956300627,334.9004283335,293.5726188021,308.8077862067
"User_1281508",0.6484,0.09152,121.2348,0.13356,0.07608,0.02142,0.6666,-5.6728,0.5104,48.0854132372,26.6817235043,-16.6890962768,-3.5460397629,8.3574959901,-18.4316641308,-3.0022205605,-1.9553859745,-4.9977499872,0.3568781123,-14.0806877728,1.653083985,47.0466679063,2726.1026714579,1855.1236334148,2480.6347313605,700.8031146252,1145.2239503046,652.8796424473,722.2388727837,318.076932632,377.5709520404,376.1912622233,216.8145131445
"User_277320",0.7345555556,0.2271555556,110.3965555556,0.1218888889,0.3256666667,0.0932812778,0.6606666667,-7.8671111111,0.7111111111,46.2354186482,28.9449356914,6.5323773607,5.3056448593,20.5620973634,-16.8123054681,-1.4122543039,1.4451726241,-5.4098363179,1.1497847262,-10.5683589746,0.6782529209,52.3944834951,1832.9536300201,1622.4438507654,1694.1325845876,571.0569312391,1005.0196053182,590.2535139433,593.1184766262,276.3681523282,351.2109813961,349.2516885926,236.0384322472
"User_13112",0.5876176471,0.2619941176,117.8443235294,0.0570147059,0.3913888235,0.1338277921,0.6652647059,-9.4592352941,0.6945588235,44.96521609,5.0650654196,-26.4098047563,-4.6238900426,17.8710313421,-20.890669114,-6.529024365,-4.1543321412,-6.1456697905,0.5807133688,-10.5570519259,1.0110914986,33.4992710342,2507.3528228734,1965.5827972039,2008.2695959365,677.082452073,1135.1279632931,568.7191704012,619.7321421351,291.4957232224,358.0338933151,343.6011512085,186.3212067377
"User_258527",0.4503333333,0.1909222222,124.4212222222,0.0656833333,0.4208466667,0.0116618711,0.6432222222,-9.708,0.4879444444,43.5379144652,6.5044996974,-17.7239554384,-4.9533393669,21.9813954592,-16.2584098342,-6.5001610754,-3.8755656944,-5.2537639723,3.0404095783,-12.0936825057,1.3138112258,57.9183803431,3531.6747815131,2152.8911389317,2276.3865110429,867.594848802,1366.3512068587,596.9970443058,726.6338661003,264.2687992543,410.3990110363,389.0874710709,195.6201480036
"User_129511",0.5984,0.37168,101.118,0.3061,0.11686,6.8e-06,0.7356,-7.47,0.5284,44.4849737022,18.4245482472,-20.4851253101,1.6356849128,22.4386838157,-16.8787730746,-5.9023075532,-1.7219431161,-6.6766130253,-0.9611194452,-17.3966131264,-5.4360039612,25.9085869555,3752.6390908126,2681.3210482854,3238.0792289189,1056.739776549,1467.8128893997,761.7270355121,1088.3455405897,368.9305036088,492.3780938801,492.7023232736,258.623910206
"User_742860",0.507,0.143,134.971,0.0888,0.0776,0,0.919,-8.479,0.511,43.9768076923,38.9467225275,-30.4914711538,9.4705879121,11.8608791209,-7.2836236264,-13.9768145604,7.1698653846,-5.4349629121,10.8728159341,-18.0508942308,-3.4593379121,43.4430327498,3338.3548132241,3488.1134143431,5088.8001121023,1111.8220826621,2203.0020730961,860.4238616093,898.580269008,241.6688079477,569.1272210555,673.9963937068,238.5975841828
"User_478344",0.5237777778,0.1470555556,112.7566666667,0.1198,0.3447666667,0.04900371,0.7272222222,-9.7177777778,0.8403333333,44.4845873752,33.7775101898,-6.9349485725,4.7754150524,15.7607648294,-7.6830077585,-9.374700224,-1.0436645232,-5.056831469,4.5901286907,-14.3778289496,1.2056507436,36.5354973981,2480.0136020868,2527.4713448886,2601.6778111882,798.9835019832,1574.7929824131,686.4789886241,641.3571084668,285.9062436584,396.8114317695,428.6211544624,253.2086540178
"User_517519",0.543,0.2256714286,122.4208571429,0.1353857143,0.2551772143,0.0370603543,0.7227142857,-8.6135714286,0.7285714286,45.8866605928,26.1520086153,-0.6970081657,8.2648513715,17.4606678727,-10.9274123244,6.5919229335,-0.6425651049,-10.4243201978,-1.2412322455,-14.9220528475,-4.4960445515,33.1431628181,2393.1939792034,2556.4321269038,2361.7764119003,946.6649905156,1366.8630330192,873.5453593178,682.8158170758,341.2568520555,419.10859838,452.9831924351,274.076993354
"User_1472199",0.5625,0.13285,142.3855,0.06415,0.3372,1.2775e-05,0.701,-6.546,0.7315,46.8583148591,23.4167619026,-28.444231273,-3.573426371,3.791946561,-7.2214825751,-3.4898463006,-1.5274389246,-8.4145485447,2.5114498162,-12.6251202819,0.5190522518,35.8188901933,2015.8238380507,2028.0146457082,4140.9885354796,540.67821859,1722.4866492609,525.5162688004,707.5589064262,240.5816016167,391.7678548453,482.3890659216,244.4031754744
