spotify_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,loudness,valence,mode
45aZM1UAGfThfsQ6haapFu,0.73,0.201,112.011,0.0369,0.116,0.000356,0.671,8,-6.773,0.299,1
5VWVVSABdgccboSdrKGiZH,0.67,0.0781,104.964,0.095,0.383,0.805,0.598,1,-9.205,0.189,0
00EE6U2juZMvGuMUCTHuas,0.934,0.805,94.036,0.306,0.0433,0,0.676,1,-7.675,0.578,1
67Hna13dNDkZvBpTXRIaOJ,0.419,0.135,76.997,0.0395,0.0173,0.497,0.615,11,-8.8,0.216,0
