spotify_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,loudness,valence,mode
5IsiPwtgpvIcccb4TJYOU8,0.88,0.315,85.2,0.131,0.0551,0,0.624,10,-3.162,0.736,0
7cHRys0Lhk9642dLaPUMkm,0.467,0.0957,94.417,0.0488,0.849,0.685,0.707,7,-15.094,0.419,0
