spotify_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,loudness,valence,mode
5xhQChGGhKLWqBqX4XhtYE,0.435,0.0953,119.038,0.0568,0.452,0.609,0.825,1,-9.582,0.243,1
2NRRrr8ylDK38KD3Ffbw4K,0.389,0.326,89.962,0.441,0.745,0.000982,0.665,1,-6.709,0.521,1
