spotify_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,loudness,valence,mode
00EE6U2juZMvGuMUCTHuas,0.934,0.805,94.036,0.306,0.0433,0,0.676,1,-7.675,0.578,1
